price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;grade;sqft_above;sqft_basement;yr_built;yr_renovated;lat;long;sqft_living15;sqft_lot15
176000;2;1;770;5200;1;0;0;5;6;770;0;1969;0;473.627;-122.087;1150;5330
511000;2;1;1250;5413;1;0;0;4;7;1250;0;1923;0;476.945;-122.315;1250;5413
716500;5;2.75;3630;38461;2;0;0;3;11;3630;0;2000;0;474.289;-122.094;4440;50378
539000;3;1.75;1380;3225;1;0;0;4;7;940;440;1915;0;476.652;-122.338;1250;3750
450000;4;2.5;2300;19250;1;0;0;4;7;2300;0;1955;0;474.793;-121.776;1460;19250
315000;2;1;1740;3622;1;0;0;4;7;950;790;1924;0;475.541;-122.29;1270;3800
525000;3;2.25;2040;435600;2;0;2;4;7;2040;0;1983;0;472.328;-121.945;2020;223027
424000;3;2.5;1820;7500;2;0;0;3;8;1820;0;1985;0;477.155;-122.104;2040;8304
250500;3;2;1710;7225;2;0;0;4;7;1710;0;1988;0;472.917;-122.373;1710;7225
545000;4;2.25;2390;40510;1;0;0;4;8;2390;0;1969;0;477.566;-122.113;3200;36989
206990;3;1;1330;9620;1;0;0;5;6;1330;0;1976;0;473.174;-122.127;1300;10360
500000;3;1.5;1190;4750;1;0;0;3;7;970;220;1940;0;476.726;-122.386;1460;4750
490000;3;1;1180;2250;1.5;0;0;3;7;1180;0;1902;0;476.779;-122.377;1320;5100
1.03E+06;3;2.5;3545;9816;1;0;0;3;10;2610;935;2005;0;475.534;-122.078;3630;7704
650000;4;2.5;3700;4500;2;0;0;3;9;3700;0;2007;0;477.473;-122.23;3050;5047
374000;3;1.5;1330;10640;1;0;0;3;7;1330;0;1976;0;477.364;-122.193;1460;8520
265000;3;1.75;1420;8250;1;0;0;3;7;1420;0;1954;0;477.535;-122.354;1740;8000
399000;4;2.5;2100;7355;1;0;0;5;7;2100;0;1969;0;475.078;-122.161;1750;7200
230000;3;1.75;1450;8378;1;0;0;4;8;1450;0;1978;0;473.093;-122.385;1860;8496
359000;3;2;3085;7280;1;0;0;4;7;1560;1525;1959;0;474.956;-122.181;1480;7900
252000;4;1.75;1940;13370;1;0;0;4;8;1940;0;1974;0;473.215;-122.369;2405;11769
875000;5;3.25;4230;21455;2;0;0;3;10;2720;1510;1990;0;476.375;-122.015;3280;22393
549000;3;2.25;1920;10961;2;0;0;3;8;1920;0;1981;0;476.432;-122.057;2000;10706
325000;2;1;1120;6236;1;0;0;4;6;1120;0;1954;0;47.763;-122.291;1340;7784
970500;3;2.75;2470;10125;2;0;0;3;8;2470;0;1960;2012;475.651;-122.223;2290;10125
441000;3;2.75;1910;7280;1;0;0;3;7;1160;750;1979;0;477.319;-122.224;1710;8152
255000;5;3.75;2800;9900;1;0;0;3;7;2800;0;1964;0;47.319;-122.344;1700;13200
265000;3;2;1850;16535;1;0;0;3;7;1850;0;1992;0;476.565;-121.912;1528;13295
772000;4;2.5;2500;8680;1;0;0;4;7;1250;1250;1958;0;476.073;-122.192;2140;8680
445000;3;2.5;2250;9608;2;0;0;3;8;2250;0;1994;0;474.865;-121.802;2020;9834
395000;2;1.75;1400;2500;1;0;0;5;7;710;690;1916;0;475.628;-122.391;1250;5700
449950;4;2.5;3100;10000;2;0;0;3;9;3100;0;1978;0;473.741;-122.15;1850;9438
290000;3;2.25;1650;10336;1;0;0;3;7;1500;150;1962;0;477.757;-122.35;1420;10260
925000;4;2.5;3280;209088;2;0;0;3;10;3280;0;1994;0;476.553;-122.023;2460;39498
410000;3;2.5;1960;4400;2;0;0;3;7;1960;0;2006;0;475.384;-121.889;2060;4400
810000;4;3.5;4170;4322;2;0;0;3;9;2940;1230;2005;0;476.136;-122.041;2970;4922
705000;3;2.5;2500;10359;2;0;0;3;10;2500;0;1986;0;476.286;-122.051;2580;10142
498000;3;1.5;1720;6570;1.5;0;0;4;8;1720;0;1909;0;475.284;-122.265;1360;6000
1.50E+06;4;3.75;3770;4000;2.5;0;0;5;9;2890;880;1916;0;476.157;-122.287;2800;5000
555000;3;3.5;2100;2479;2;0;0;3;9;1450;650;2011;0;47.562;-122.292;1800;2457
830000;5;3.5;3700;5400;2;0;0;3;9;2890;810;2011;0;477.085;-122.117;3620;5460
6.89E+06;6;7.75;9890;31374;2;0;4;3;13;8860;1030;2001;0;476.305;-122.24;4540;42730
359950;3;1.75;1890;9100;2;0;0;4;7;1890;0;1952;0;477.676;-122.339;1640;9100
915000;3;2.75;2800;9750;1;0;0;5;7;1400;1400;1957;0;475.862;-122.202;2800;9530
875000;4;3;3720;14125;1;0;0;4;9;1930;1790;1960;0;475.911;-122.177;3160;15300
465000;3;2;1560;8640;1;0;0;5;7;1560;0;1967;0;477.294;-122.186;1970;8625
625000;5;2.75;2910;85377;1;0;0;4;8;1510;1400;1966;0;47.48;-122.03;2160;66120
825050;4;3.25;2860;3680;2;0;0;3;9;1980;880;1925;1993;476.752;-122.3;2010;3680
700000;3;2.5;1660;1545;2;0;2;3;9;1400;260;2002;0;476.268;-122.353;1820;2570
253000;2;1.75;1220;5000;1;0;0;5;7;860;360;1921;0;474.906;-122.204;1120;5000
436000;3;2.25;2120;6710;1;0;0;5;7;1420;700;1959;0;477.461;-122.324;1880;6960
427000;3;2.5;2620;108464;2;0;0;4;8;2620;0;1990;0;474.583;-122.036;3190;105850
570000;3;2.5;3150;20189;2;0;0;3;10;3150;0;1990;0;47.447;-122.088;2920;20612
499000;3;2;2090;42689;1.5;0;0;3;7;2090;0;1959;1998;473.497;-121.944;1890;18276
390000;3;2;1010;14183;1;0;0;3;8;1010;0;1982;0;476.232;-122.043;1750;11700
443000;2;1;1220;10170;1;0;0;3;7;980;240;1948;0;477.297;-122.327;1990;9064
702000;4;2.5;2650;6240;2;0;0;3;8;2650;0;2013;0;476.885;-122.021;2640;6524
357000;3;1.5;1340;11744;1;0;0;2;7;1340;0;1950;0;474.947;-122.36;2020;13673
333000;3;1;1050;7560;1;0;0;3;7;1050;0;1951;0;47.525;-122.371;1490;7560
430000;3;3.25;1550;1444;3;0;0;3;8;1550;0;2006;0;476.767;-122.291;1550;1444
356500;4;1.75;1570;9670;1;0;0;3;7;1170;400;1959;0;477.432;-122.248;2080;9100
455000;3;2.5;1980;7309;2;0;0;3;7;1980;0;1993;0;477.257;-122.172;2060;9681
440000;4;2.25;2080;15750;1;0;0;3;8;1460;620;1976;0;477.225;-122.2;1960;10500
339900;3;2.5;2420;7423;2;0;0;3;8;2420;0;1990;0;473.199;-122.186;2260;7629
579000;4;3.25;1900;2631;2;0;0;3;9;1250;650;2014;0;475.869;-122.311;1710;4502
330000;3;2.5;1740;1844;2;0;0;3;8;1320;420;2008;0;475.248;-122.365;1740;1789
380000;4;1.75;1760;7300;1;0;0;3;7;880;880;1956;0;476.034;-122.125;1680;7500
389950;3;2.5;1700;6396;2;0;0;3;7;1700;0;2003;0;475.333;-121.87;1700;4444
835000;4;3;4480;42717;2;0;0;3;9;4480;0;1987;0;477.711;-122.088;3140;41632
249900;3;1.75;2080;12522;1;0;0;5;6;2080;0;1950;0;47.267;-122.25;1690;11200
380000;4;2.5;2110;5306;2;0;0;3;8;2110;0;2012;0;47.356;-122.057;2250;5306
1.35E+06;4;3.5;3600;5217;2;0;0;3;9;2720;880;1947;2014;476.189;-122.286;2270;5217
242000;2;1;960;21850;1;0;0;3;6;960;0;1947;0;474.122;-122.267;1020;21850
475000;2;1;820;2723;1;0;0;3;7;820;0;1921;0;476.623;-122.339;1370;3850
389500;5;3.5;2960;12527;2;0;0;3;9;1940;1020;1986;0;473.134;-122.35;2210;10952
785000;3;2;1600;9638;1;0;0;5;7;1600;0;1952;0;475.753;-122.224;1800;11400
480000;5;2;2590;8610;1;0;0;4;7;1340;1250;1958;0;476.112;-122.126;1750;8610
700000;2;1.75;1679;577605;2;0;0;3;9;1679;0;2001;0;47.463;-122.475;1850;358934
274000;3;2.5;1830;2517;2;0;0;3;8;1830;0;2005;0;474.496;-122.189;1610;2762
250000;3;2.25;1400;3814;2;0;0;3;7;1400;0;2012;0;473.584;-122.083;1610;3814
345000;3;2.25;2730;9388;1;0;0;3;7;1390;1340;1975;0;473.785;-122.185;2255;5701
767250;4;3;2170;2500;2;0;0;3;8;1710;460;1997;0;476.742;-122.303;2170;4080
302000;4;3;3320;13500;1;0;0;3;7;1750;1570;1963;0;474.596;-122.065;1830;13800
250000;3;1;1050;6874;1;0;0;3;6;1050;0;1954;0;47.762;-122.355;1500;8954
676500;3;1.75;1300;2446;1;0;3;3;8;880;420;1961;0;476.071;-122.285;2440;5051
416000;2;1.75;1270;7560;1.5;0;0;4;7;1270;0;1932;0;477.083;-122.357;1480;7560
453500;4;1.75;2000;6032;1;0;2;3;7;1300;700;1959;0;475.132;-122.389;1930;6032
385000;3;1.75;1890;9920;1;0;0;3;7;1230;660;1944;0;477.327;-122.306;1380;9086
420000;3;1.5;2390;4600;2;0;0;3;8;1750;640;1920;1995;475.383;-122.268;1690;5220
920000;4;2.5;3540;7009;2;0;0;3;9;3540;0;2007;0;476.749;-122.176;2150;10290
600000;2;1;1110;3500;1.5;0;0;3;6;970;140;1912;0;476.453;-122.327;1884;1778
553000;3;1;1310;18135;1;0;0;3;7;1310;0;1948;0;476.065;-122.113;2150;18135
525000;4;2.75;2500;10330;1;0;0;4;8;1380;1120;1978;0;477.743;-122.286;2270;10430
699000;4;2.5;3230;40319;2;0;0;4;10;3230;0;1987;0;474.856;-122.069;2990;40234
284200;3;1.75;1540;6632;1;0;0;3;7;1070;470;1959;0;474.973;-122.252;2510;6618
705000;3;1;1440;2618;1.5;0;0;4;7;1440;0;1906;0;476.582;-122.336;1850;3990
440000;3;1.5;1270;1413;3;0;0;3;8;1270;0;2007;0;476.989;-122.317;1270;1413
270000;4;2.5;1810;6509;2;0;0;3;7;1810;0;1994;0;473.531;-122.143;1760;7417
280000;4;2.25;1600;7916;2;0;0;3;7;1600;0;1991;0;47.194;-121.981;1540;7242
415000;2;1;760;4000;1;0;0;3;7;760;0;1944;0;476.896;-122.396;1520;4000
505000;4;3;2280;7400;1;0;0;3;7;1340;940;1978;0;47.711;-122.306;1540;7500
471000;4;1.75;1760;5750;1;0;2;5;7;1070;690;1962;0;475.521;-122.373;1860;5750
209950;3;1;1660;8800;1;0;0;4;7;960;700;1963;0;473.212;-122.352;1370;10112
399000;3;1.75;1170;8148;1;0;0;3;7;1170;0;1952;0;477.479;-122.318;1200;8147
379000;4;2.75;2410;5225;2;0;0;3;8;2410;0;2001;0;474.244;-122.151;2300;5378
525888;5;1.75;2550;71874;1;0;0;5;7;1810;740;1960;0;474.845;-122.08;2170;51400
365000;2;1;1250;8100;1;0;0;4;7;1250;0;1947;0;477.294;-122.329;1710;8100
600000;3;1.75;2300;12682;1;0;2;3;8;2300;0;1955;0;477.588;-122.27;2720;14643
369950;3;2;1520;4000;1;0;0;5;6;800;720;1943;0;47.531;-122.351;1430;4000
875000;2;2.5;2720;4913;1;0;1;4;8;1700;1020;1936;0;476.384;-122.404;2520;5303
349990;3;1;1350;165092;1;0;3;5;6;1350;0;1925;0;472.217;-122.063;2300;211266
1.25E+06;4;4.25;4980;13000;2;0;3;3;9;3080;1900;1982;0;476.406;-122.101;2840;11308
239999;3;2.75;1740;8436;1;0;0;3;7;1140;600;1967;0;473.456;-122.305;1550;8436
425000;3;2;1500;8086;1;0;0;3;7;1060;440;1981;0;475.584;-122.081;1550;8086
310000;3;2;1310;1361;3;0;0;3;7;1310;0;2003;0;477.337;-122.343;1370;1608
960000;4;2.5;3180;10105;2;0;0;4;9;3180;0;1986;0;475.328;-122.226;2670;10355
685000;4;2.5;3320;38043;2;0;0;3;9;3320;0;1997;0;476.504;-122.004;3170;42621
655000;3;1.75;1960;5520;1;0;0;4;7;1080;880;1952;0;476.535;-122.397;1720;5760
190000;2;1;930;11450;1;0;0;3;6;930;0;1946;0;474.862;-122.264;1150;11450
551000;3;1;1580;6000;1;0;0;5;7;1580;0;1947;0;475.286;-122.032;1580;6000
1.30E+06;3;2.75;4120;16365;1;0;2;3;12;4120;0;1999;0;475.265;-122.148;4020;14110
565000;3;1.75;1540;4800;1;0;0;4;6;770;770;1925;0;47.67;-122.284;1510;4080
597500;3;2.5;2620;4800;2;0;0;3;7;2620;0;2002;0;476.849;-122.037;2400;4756
610000;4;2.5;2110;6360;2;0;0;3;8;2110;0;1988;0;475.641;-122.012;2050;7000
368750;3;2.5;2230;5717;2;0;0;3;7;2230;0;2004;0;474.388;-122.117;2230;5194
1.15E+06;4;3.5;3760;20609;2;0;0;3;11;3760;0;1990;0;477.255;-122.059;3360;15761
599000;3;2.5;2970;23100;1;0;0;3;7;1510;1460;1967;0;477.735;-122.133;2390;20300
7.06E+06;5;4.5;10040;37325;2;1;2;3;11;7680;2360;1940;2001;47.65;-122.214;3930;25449
255000;4;2.75;1760;9222;1;0;0;3;7;1140;620;1971;0;473.099;-122.362;1800;9222
265000;3;1;1122;6554;1.5;0;0;3;5;1122;0;1900;0;475.135;-122.257;1610;5650
407000;4;2.5;2927;6000;2;0;0;3;7;2927;0;2011;0;473.737;-122.16;2533;6000
500000;4;1.5;1330;5750;1.5;0;2;3;7;1330;0;1915;0;475.681;-122.384;1360;5750
210000;3;1;1070;8179;1;0;0;3;6;1070;0;1949;0;475.015;-122.349;1050;8177
441000;2;1;1290;1289;2;0;0;3;7;1030;260;2005;0;476.006;-122.305;1290;1332
805000;4;2.5;3320;38032;2;0;0;4;10;3320;0;1991;0;477.478;-122.036;3270;37804
306000;3;1.75;1980;9800;1;0;0;3;7;1980;0;1991;0;473.745;-122.224;1630;7650
675000;3;2.75;3370;5350;1.5;0;1;4;7;2310;1060;1910;0;475.373;-122.39;1720;5618
345000;2;1;1130;8081;1;0;0;4;7;1130;0;1921;0;477.064;-122.355;1220;7800
643500;3;2;1650;7104;2;0;0;3;8;1650;0;1945;1986;477.053;-122.374;1730;7104
178000;3;1;840;6500;1;0;0;5;6;840;0;1969;0;473.704;-122.08;870;5200
835000;4;3.25;3270;6027;2;0;0;3;10;3270;0;2001;0;476.346;-122.063;3270;6546
185000;2;1;820;16030;1;0;0;4;5;820;0;1923;0;472.039;-122.003;1880;14046
347500;5;3;2230;6551;1;0;0;3;7;1330;900;2014;0;47.487;-122.32;2230;9476
202000;3;1;1010;9750;1;0;0;5;7;1010;0;1969;0;473.244;-122.144;1230;9750
620000;4;3;2130;6325;1;0;0;5;7;1440;690;1948;0;475.683;-122.396;1240;6325
570000;3;2;1930;10929;1;0;0;3;8;1260;670;1964;0;477.657;-122.272;2030;8750
1.34E+06;4;1.75;2300;13342;1.5;1;4;3;7;2300;0;1934;1958;477.308;-122.282;2500;13342
370350;3;3.5;1340;1168;2;0;2;3;8;1080;260;2002;0;47.711;-122.356;1650;1378
306000;3;2.5;1680;11193;2;0;0;3;8;1680;0;1984;0;474.482;-122.125;2080;8084
620000;4;2.25;2400;5350;1.5;0;0;4;7;1460;940;1929;0;476.763;-122.37;1250;4880
236000;4;2.75;2000;5827;2;0;0;3;7;2000;0;1997;0;473.629;-122.026;1710;6929
562000;4;1.75;2060;4080;1.5;0;0;3;7;1460;600;1922;1996;476.698;-122.325;1620;4080
588500;3;1.75;2330;14892;1;0;0;3;8;1970;360;1980;0;476.267;-122.046;2570;14217
395000;5;1.75;1840;10453;1;0;2;3;8;1360;480;1948;0;474.508;-122.368;2250;11250
466950;3;1;1360;3880;1;0;0;3;7;1060;300;1963;0;476.837;-122.391;1110;3880
280000;2;1;960;4920;1;0;0;3;6;960;0;1942;0;476.946;-122.362;1010;5040
440000;2;1.5;1080;6760;1;0;2;3;6;1080;0;1923;0;477.008;-122.386;2080;5800
799000;4;2.5;2590;7910;2;0;0;3;9;2590;0;2001;0;476.978;-122.284;1700;7488
572000;5;2.25;2340;9225;2;0;0;3;8;2340;0;1973;0;476.369;-122.098;2140;9348
584000;3;2.5;1790;3962;2;0;0;3;8;1790;0;1992;0;476.894;-122.391;1340;3960
425000;3;1.75;2120;5992;1;0;0;3;7;1060;1060;1947;0;477.083;-122.308;1840;11000
152000;3;1;902;10464;1;0;0;3;7;902;0;1965;0;47.363;-122.308;1510;7210
997000;4;3.5;3430;13609;2;0;0;3;11;3430;0;2001;0;475.196;-122.151;3880;11614
237000;3;2;1710;7920;1;0;0;3;8;1260;450;1968;0;473.473;-122.305;1760;8120
254500;4;2.75;2570;7264;2;0;0;3;8;1720;850;1998;0;47.258;-122.208;2420;7911
742000;3;3.25;1540;704;3;0;0;3;9;1540;0;2011;0;476.177;-122.308;1540;1456
1.25E+06;5;3.25;3930;12719;2;0;2;4;10;2540;1390;1974;0;475.631;-122.213;3600;15909
455000;2;1;830;4000;1;0;0;4;6;830;0;1947;0;476.909;-122.381;1420;4000
490000;3;1.75;1920;5405;1;0;2;4;7;960;960;1947;0;475.583;-122.38;1190;5405
625000;3;2.5;1860;10027;2;0;0;3;8;1860;0;1993;0;476.775;-122.165;1530;9204
156000;3;1;770;9750;1;0;0;3;6;770;0;1941;0;474.509;-122.275;1560;10707
275000;3;1;1000;8018;1;0;0;3;7;1000;0;1969;0;477.285;-122.198;1270;8000
235000;2;1;820;5100;1;0;0;4;6;820;0;1954;0;475.175;-122.205;2270;5100
535000;4;2.75;3070;7201;2;0;0;3;9;3070;0;2006;0;474.897;-122.147;2880;8364
875000;4;1.75;2360;8286;1;0;0;3;7;1320;1040;1952;0;476.226;-122.205;1680;7630
328000;3;1;890;5965;1;0;0;3;7;890;0;1950;0;477.518;-122.279;1930;7500
750000;4;3.5;3050;7020;2;0;3;3;9;2050;1000;1984;0;47.571;-122.374;2170;5900
429950;3;1.5;2010;9480;1;0;0;3;8;1570;440;1951;0;477.102;-122.281;1920;8791
770000;3;3.5;2050;21744;2;1;4;4;9;1750;300;1930;0;474.536;-122.376;2300;12200
345000;2;1.5;1800;26615;1;0;0;5;7;1240;560;1987;0;47.302;-122.123;2010;26337
405000;3;2;1660;8174;1;0;0;3;7;830;830;1981;0;477.103;-122.199;1610;9318
1.04E+06;4;4;4090;51908;2;0;0;3;11;4090;0;1991;0;477.226;-122.039;4290;41655
248500;2;1.5;880;1498;2;0;0;3;7;880;0;1999;0;477.063;-122.342;880;5060
319900;2;1;1380;9251;1;0;0;3;7;1380;0;1940;0;477.486;-122.249;1870;12158
237600;2;1;1370;11584;1;0;0;4;6;1370;0;1950;0;474.224;-122.293;1330;8012
432500;3;2.5;1930;7120;1;0;0;4;7;1420;510;1961;0;477.715;-122.34;1600;8352
375000;4;2.5;2990;6145;2;0;0;3;8;2990;0;2003;0;472.612;-122.294;2590;6512
935100;4;3.5;3200;8049;1;0;0;3;8;2700;500;1980;0;475.841;-122.172;1640;8506
457000;4;2.5;2820;6983;2;0;0;3;9;2820;0;2013;0;472.958;-122.265;2597;7222
447000;3;1;1270;8800;1;0;0;3;7;1270;0;1968;0;476.703;-122.15;1560;8250
594950;4;2.5;2720;10006;2;0;0;3;9;2720;0;1989;0;476.295;-122.042;2720;10759
550000;3;1.75;1890;100623;1;0;3;3;8;1890;0;1978;0;476.454;-121.978;2110;50529
305000;4;2.25;1950;7700;1;0;0;3;8;1350;600;1979;0;474.441;-122.125;2150;7350
354950;3;1.75;1780;9689;1;0;0;3;7;1130;650;1976;0;477.628;-122.163;1660;9786
725000;3;1.75;1610;8613;1;0;0;5;7;1610;0;1962;0;476.527;-122.195;2010;8670
2.13E+06;3;2.5;5403;24069;2;1;4;4;12;5403;0;1976;0;474.169;-122.348;3980;104374
926250;4;1.75;2390;17717;1;0;0;4;8;2390;0;1964;0;475.755;-122.218;2390;10730
495000;4;2.5;2980;12075;1;0;0;3;8;1910;1070;2007;0;475.074;-122.172;2240;12075
340000;3;1.75;1340;196020;1;0;0;4;7;1340;0;1987;0;472.931;-121.992;2250;232230
425000;3;1.75;1610;144619;1;0;0;3;7;1610;0;1977;0;475.659;-121.863;2220;144619
770000;4;3;2800;9127;2;0;0;3;9;2800;0;1999;0;476.123;-122.007;2780;8165
1.01E+06;4;4.5;4225;284011;2;0;0;4;11;4225;0;1985;0;476.118;-122.024;2870;14576
385000;4;2.5;2030;11375;1;0;0;3;7;1330;700;1969;0;477.765;-122.261;1500;9160
1.01E+06;2;2;1460;9052;1;0;2;5;6;1460;0;1900;0;476.857;-122.208;2554;7834
715000;3;2.5;2550;13458;2;0;0;3;9;2550;0;1990;0;475.586;-122.121;3180;13458
338000;4;1.75;1530;8152;1;0;0;5;6;910;620;1948;0;477.557;-122.328;1310;8152
285000;3;1;1440;4268;1;0;0;3;7;1040;400;1953;0;475.468;-122.293;1370;4268
815000;4;3.5;3040;4006;2;0;0;3;8;2350;690;2013;0;475.439;-122.011;2050;4000
280000;4;2;1710;5440;1;0;0;5;8;1030;680;1976;0;47.366;-122.093;1620;6696
830000;4;3.25;3080;4287;2;0;0;3;10;2230;850;2012;0;475.313;-122.076;2250;2520
299950;3;1;1580;5250;1;0;0;5;7;1580;0;1954;0;474.964;-122.168;1180;5940
265000;3;1.5;1530;7500;1.5;0;0;3;7;1530;0;1986;0;473.639;-122.055;2080;11250
575000;4;2;1810;4400;2;0;0;3;8;1700;110;1909;0;476.132;-122.292;1470;4400
274950;3;1.75;1670;7415;1;0;0;3;7;1320;350;1987;0;473.776;-122.116;1650;8585
340000;2;1;1700;6718;1;0;2;3;7;1230;470;1956;0;474.131;-122.331;2040;7500
287450;3;2.5;1440;2500;2;0;0;3;7;1440;0;2008;0;475.123;-122.358;1440;5000
453500;5;2.5;2300;23345;1;0;0;5;7;1170;1130;1967;0;474.739;-122.114;2280;23345
739000;3;2.75;2950;6667;2;0;0;3;9;2950;0;2003;0;475.577;-122.026;3340;6667
270000;2;1;1040;5700;1;0;0;3;6;1040;0;1922;0;47.519;-122.26;1380;5700
311750;4;2.25;2270;12000;1;0;0;4;7;1290;980;1976;0;473.287;-122.353;2030;23980
249950;5;2;1730;7375;1;0;0;4;6;1730;0;1944;0;474.953;-122.238;1550;7125
368250;3;2.5;2150;7484;2;0;0;3;8;2150;0;1988;0;476.191;-122.043;2150;6879
395000;5;1.75;2100;9599;1;0;0;3;7;1060;1040;1961;0;477.097;-122.216;1680;10712
328000;4;1.75;1990;7194;1;0;0;4;8;1400;590;1978;0;474.417;-122.135;1820;7400
589000;4;2.5;2910;5776;2;0;2;3;8;2910;0;1998;0;475.388;-121.87;2550;6750
464600;3;1.75;1120;5500;1.5;0;0;4;7;1120;0;1925;0;475.445;-122.391;1490;5500
279000;4;1.75;1840;7275;1;0;0;3;7;1090;750;1976;0;474.002;-122.189;1840;7275
390000;3;2;1463;868;3;0;0;3;7;1463;0;2003;0;476.843;-122.317;1484;4320
314000;3;1.75;1810;41800;1;0;0;5;7;1210;600;1980;0;474.109;-121.958;1650;135036
460000;3;2.25;1650;7313;1;0;0;3;7;1220;430;1975;0;477.375;-122.194;1690;7252
402500;3;2.25;2160;9540;2;0;0;3;8;2160;0;1979;0;477.668;-122.243;1720;12593
650000;4;2.75;3260;5335;2;0;0;3;9;3260;0;2003;0;475.414;-121.864;3180;5438
1.20E+06;5;4;2710;2800;3;0;0;3;10;2380;330;1974;2008;476.346;-122.364;1530;3600
800000;5;2.5;3000;10560;1;0;0;3;8;1500;1500;1966;0;476.249;-122.206;2690;11616
420000;4;2.25;2030;12000;2;0;0;3;7;2030;0;1977;0;477.699;-122.168;2190;9900
815000;3;2.5;2415;2186;2;0;1;3;9;2415;0;1981;0;476.506;-122.202;2660;2165
1.25E+06;3;3;3460;5353;2;0;0;3;10;2850;610;2007;0;475.858;-122.393;2460;6325
445000;2;1;930;3150;1;0;0;5;6;930;0;1918;0;476.783;-122.298;1900;5000
382000;5;2.25;2880;11965;2;0;0;4;8;2880;0;1990;0;473.734;-122.124;2370;10715
765000;4;3.5;2760;4000;2;0;2;3;8;2000;760;1926;2014;475.687;-122.374;1690;4000
795000;2;2.5;2830;8630;2;0;0;3;10;2830;0;2001;0;476.481;-122.081;3190;7515
399900;3;1;860;1664;1.5;0;0;3;7;860;0;1927;0;476.761;-122.384;1540;4080
545000;4;3;3160;10948;1;0;3;3;8;1930;1230;1991;0;473.733;-122.422;2380;13623
385000;3;1.75;1300;7030;1;0;0;3;7;1300;0;1968;0;47.721;-122.179;1450;7650
350000;3;2.5;1860;21876;2;0;0;3;8;1860;0;1992;0;476.455;-121.901;2450;21876
1.10E+06;4;3.25;3190;11774;2;1;4;3;8;2610;580;1956;1991;475.033;-122.225;2240;8725
561000;3;2.25;1710;4140;2;0;0;3;8;1710;0;2004;0;475.498;-121.997;1730;3680
380950;2;1;1430;7819;1;0;0;3;7;1110;320;1944;0;477.307;-122.302;1380;7473
852500;4;2.5;3480;6315;2;0;0;3;9;2360;1120;2000;0;476.841;-122.161;3620;5233
620000;3;1.75;2140;5808;1;0;1;3;7;1070;1070;1947;0;476.435;-122.373;1930;5808
322500;2;1;1130;8184;1;0;0;3;6;1130;0;1947;0;477.473;-122.32;1010;8184
384500;2;1;1130;5236;1;0;0;4;6;1130;0;1942;0;475.103;-122.386;1010;5320
430000;3;2;2350;12480;1;0;0;3;7;1600;750;1981;0;477.661;-122.262;2160;12000
321027;4;2.25;2820;16770;1;0;0;4;8;1920;900;1966;0;473.186;-122.364;2320;13850
525000;3;1.75;1560;6000;1;0;0;3;6;780;780;1944;0;476.501;-122.384;1560;1734
1.33E+06;4;2.25;2870;6280;1.5;0;0;4;9;1980;890;1905;0;476.329;-122.31;2370;4760
375000;4;2.25;1450;7245;1;0;0;5;7;1450;0;1950;1983;477.643;-122.343;1660;7800
400000;2;2;1520;5010;1;0;0;3;7;1520;0;1999;0;476.948;-122.364;1110;5040
300000;4;2.5;2080;2999;2;0;0;3;8;2080;0;1998;0;474.909;-122.157;1630;3148
410000;4;2.5;2070;6180;2;0;0;3;8;2070;0;2007;0;474.915;-122.183;1250;6018
738000;5;3.5;2790;16952;2;0;2;3;10;1970;820;1991;0;474.384;-122.347;2980;17281
674950;3;2.75;3510;92347;2;0;0;3;10;3510;0;1990;0;473.735;-122.018;2970;37070
575000;4;2;1660;4800;1.5;0;0;3;7;1660;0;1922;0;476.556;-122.345;1660;4800
321000;4;2.5;2430;5366;2;0;0;3;8;2430;0;2002;0;473.352;-122.19;2100;5414
1.40E+06;5;4.25;4230;6907;2;0;0;3;10;3450;780;2008;0;476.866;-122.205;2650;8076
999000;3;2.75;2830;505166;1;1;3;4;8;1830;1000;1962;0;473.782;-122.514;2120;21988
295000;3;1.75;1440;4000;1;0;0;4;7;1050;390;1979;0;475.329;-122.354;1560;4000
294950;3;1;1160;8950;1;0;0;3;7;1160;0;1968;0;477.499;-122.338;1210;8193
580000;3;1.5;1860;7190;2;0;1;5;7;1860;0;1952;0;477.716;-122.392;1670;5525
473000;3;1;1280;10000;1;0;0;4;7;1280;0;1954;0;475.716;-122.139;1240;10000
985000;5;3.5;3890;13261;2;0;1;3;9;2870;1020;1984;0;477.246;-122.284;3080;13261
515000;3;1.75;1490;12000;1;0;0;4;7;1490;0;1956;0;47.569;-122.175;1630;12000
575000;2;1.5;1750;19709;1.5;0;0;4;8;1440;310;1978;0;473.351;-122.044;1950;21075
303500;4;2.5;1920;7345;2;0;0;3;8;1920;0;1992;0;473.526;-122.055;1860;7364
270000;3;2.5;1660;5550;2;0;0;3;7;1660;0;2002;0;47.375;-122.304;1810;5550
450000;4;2.75;1540;4840;1;0;2;4;7;850;690;1929;0;475.491;-122.375;1180;4840
262000;4;2.5;2070;8685;2;0;0;3;7;2070;0;2006;0;474.697;-122.267;2170;9715
231500;4;2.25;2080;7526;1;0;0;4;7;1280;800;1985;0;473.762;-122.183;1200;7500
705000;4;2;1820;5001;2;0;0;3;7;1820;0;1947;2002;476.438;-122.373;1440;5408
